,speaker_id,total_num_utterances,total_duration_in_sec,average_utterance_duration,count_mora,mora_per_utterance,count_bunsetsu,bunsetsu_per_utterance,count_disfluency,count_filler,count_mask,count_sp
T015_003,T015_003,403,470.20599999999916,1.1667642679900723,3413,8.468982630272953,548,1.3598014888337469,27,12,6,62
T015_004,T015_004,454,644.4019999999921,1.4193876651982205,4625,10.187224669603523,724,1.5947136563876652,65,41,7,59
T015_005,T015_005,575,1131.0220000000022,1.9669947826086995,8506,14.79304347826087,1408,2.448695652173913,110,178,1,146
T015_006,T015_006,244,583.9790000000004,2.3933565573770506,4626,18.959016393442624,866,3.5491803278688523,43,120,16,100
T015_007,T015_007,629,807.5759999999956,1.2839046104928389,6539,10.395866454689983,1221,1.9411764705882353,106,140,5,71
T015_008,T015_008,176,216.04900000000004,1.2275511363636367,1647,9.357954545454545,249,1.4147727272727273,7,5,2,26
T015_010,T015_010,217,268.3009999999987,1.236410138248842,2026,9.336405529953916,440,2.0276497695852536,31,27,1,29
T015_011,T015_011,19,27.834000000000003,1.4649473684210528,179,9.421052631578947,27,1.4210526315789473,0,7,3,6
T015_012,T015_012,175,255.2830000000003,1.4587600000000016,2269,12.965714285714286,413,2.36,22,61,7,41
T015_013,T015_013,558,840.3300000000015,1.5059677419354867,6350,11.379928315412187,1074,1.924731182795699,60,57,49,118
T015_018,T015_018,316,523.0310000000006,1.6551613924050652,4352,13.772151898734178,694,2.1962025316455698,36,102,6,100
T015_019,T015_019,224,577.463,2.5779598214285713,4108,18.339285714285715,734,3.2767857142857144,51,83,35,66
T015_020,T015_020,336,345.62499999999795,1.0286458333333273,2598,7.732142857142857,389,1.1577380952380953,9,70,4,66
T015_021,T015_021,551,714.5189999999977,1.2967676950998144,5437,9.867513611615244,850,1.5426497277676952,41,33,19,58
T015_028,T015_028,165,315.29700000000014,1.9108909090909099,2464,14.933333333333334,456,2.7636363636363637,20,76,21,26
T015_029,T015_029,175,173.63300000000044,0.992188571428574,1396,7.977142857142857,212,1.2114285714285715,15,2,11,27
T015_030,T015_030,13,11.608999999999924,0.8929999999999941,60,4.615384615384615,6,0.46153846153846156,2,0,2,0
T015_031,T015_031,84,111.08000000000007,1.322380952380953,1028,12.238095238095237,166,1.9761904761904763,7,24,10,10
T015_033,T015_033,30,36.62400000000048,1.2208000000000159,280,9.333333333333334,36,1.2,2,0,0,5
T015_039,T015_039,148,167.14299999999983,1.1293445945945935,1679,11.344594594594595,265,1.7905405405405406,12,1,0,25
T015_040,T015_040,161,201.86899999999957,1.2538447204968917,1983,12.316770186335404,389,2.4161490683229814,36,14,5,31
T015_041,T015_041,122,158.3369999999989,1.297844262295073,1228,10.065573770491802,164,1.3442622950819672,9,0,16,10
T015_042,T015_042,164,249.28299999999876,1.5200182926829193,1869,11.396341463414634,292,1.7804878048780488,13,2,6,28
T015_043,T015_043,285,512.3879999999988,1.7978526315789432,3836,13.459649122807017,667,2.3403508771929826,41,42,22,56
T015_044,T015_044,371,590.0009999999986,1.5902991913746594,4464,12.032345013477089,664,1.789757412398922,62,75,33,55
T016_000,T016_000,2861,3044.1940000000004,1.0640314575323315,21842,7.634393568682279,3541,1.2376791331702202,180,397,44,379
T016_001,T016_001,2686,3896.1370000000006,1.450534996276992,31065,11.565524944154877,5133,1.9110201042442294,172,581,177,484
T016_002,T016_002,868,1337.5619999999994,1.5409700460829487,10284,11.847926267281107,1662,1.9147465437788018,159,269,12,237
T016_003,T016_003,424,575.8899999999996,1.358231132075471,3252,7.669811320754717,377,0.8891509433962265,58,27,15,70
T016_004,T016_004,909,975.6080000000003,1.0732761276127616,7602,8.363036303630363,1193,1.3124312431243124,91,106,55,101
T017_000,T017_000,2954,4705.361000000003,1.5928777928232913,35934,12.164522681110359,6543,2.2149627623561274,359,644,103,845
T017_002,T017_002,520,627.300999999999,1.206348076923075,5358,10.303846153846154,954,1.8346153846153845,51,17,23,81
T017_004,T017_004,613,1067.0210000000022,1.740654159869498,6905,11.264274061990212,1251,2.040783034257749,111,47,16,128
T017_005,T017_005,612,859.5630000000014,1.404514705882355,6724,10.986928104575163,1082,1.7679738562091503,71,113,11,143
T017_006,T017_006,883,1539.5869999999989,1.74358663646659,11663,13.208380520951302,2174,2.4620611551528877,62,131,24,381
T017_008,T017_008,248,505.88500000000056,2.0398588709677443,4255,17.157258064516128,867,3.495967741935484,55,62,5,62
T017_009,T017_009,319,573.0040000000001,1.79625078369906,4335,13.589341692789969,879,2.7554858934169277,97,87,29,106
T017_012,T017_012,524,1616.3519999999992,3.0846412213740444,12548,23.946564885496183,2584,4.931297709923665,61,89,6,233
T017_013,T017_013,314,335.9579999999999,1.0699299363057322,2988,9.51592356687898,506,1.6114649681528663,69,28,6,57
T017_016,T017_016,393,697.404,1.7745648854961833,5272,13.414758269720101,872,2.21882951653944,37,40,32,72
T017_018,T017_018,297,420.0390000000002,1.414272727272728,3153,10.616161616161616,526,1.771043771043771,26,10,11,114
T018_000,T018_000,2106,3765.492000000003,1.7879829059829073,33018,15.678062678062679,5806,2.7568850902184234,424,325,64,603
T018_001,T018_001,1948,2169.868999999996,1.1138957905544127,18606,9.551334702258726,3141,1.6124229979466118,240,617,19,389
T018_002,T018_002,982,1556.3490000000008,1.584876782077394,12357,12.583503054989817,2193,2.2331975560081467,132,61,34,260
T018_003,T018_003,406,1072.4299999999998,2.641453201970443,8410,20.714285714285715,1395,3.435960591133005,84,412,3,235
T018_004,T018_004,445,654.5669999999998,1.4709370786516849,4745,10.662921348314606,870,1.9550561797752808,73,45,20,88
T018_010,T018_010,477,1012.6890000000016,2.12303773584906,7908,16.57861635220126,1438,3.0146750524109014,34,215,9,97
T018_011,T018_011,360,728.352999999999,2.023202777777775,4408,12.244444444444444,831,2.308333333333333,74,72,3,110
T018_012,T018_012,423,595.1990000000001,1.4070898345153666,3412,8.066193853427896,523,1.2364066193853427,15,2,6,92
T018_013,T018_013,252,197.51,0.7837698412698413,1752,6.9523809523809526,199,0.7896825396825397,10,12,6,53
T018_014,T018_014,299,395.51599999999996,1.3227959866220735,3147,10.525083612040135,593,1.9832775919732442,198,58,6,77
T019_000,T019_000,2508,3492.1259999999957,1.3923947368421035,29257,11.665470494417862,4678,1.865231259968102,244,167,198,329
T019_001,T019_001,1263,1725.111,1.3658836104513066,11203,8.8701504354711,1509,1.1947743467933492,83,51,120,135
T019_002,T019_002,1292,1827.0009999999932,1.4140874613003043,11324,8.764705882352942,1627,1.2592879256965945,81,91,45,175
T019_003,T019_003,763,916.8170000000044,1.2015950196592458,6744,8.838794233289645,972,1.2739187418086502,62,179,30,143
T019_005,T019_005,50,61.64199999999984,1.2328399999999968,387,7.74,55,1.1,3,0,7,5
T019_008,T019_008,73,74.65400000000017,1.0226575342465776,426,5.835616438356165,59,0.8082191780821918,2,0,4,7
T019_009,T019_009,58,50.488000000000035,0.8704827586206902,387,6.672413793103448,54,0.9310344827586207,5,6,2,8
T019_010,T019_010,456,1009.3080000000012,2.213394736842108,7525,16.50219298245614,1377,3.0197368421052633,77,414,69,184
T019_011,T019_011,304,418.3340000000004,1.3760986842105276,2846,9.361842105263158,419,1.3782894736842106,39,16,0,66
T019_012,T019_012,133,168.15899999999957,1.2643533834586433,767,5.7669172932330826,108,0.8120300751879699,9,8,1,13
T019_013,T019_013,54,49.06400000000055,0.9085925925926027,235,4.351851851851852,29,0.5370370370370371,1,0,0,2
T019_014,T019_014,171,240.36000000000038,1.4056140350877215,1495,8.742690058479532,204,1.1929824561403508,7,0,0,26
T020_000,T020_000,4349,6051.056000000002,1.3913672108530701,52410,12.05104621752127,8662,1.9917222349965509,312,436,226,896
T020_001,T020_001,307,419.7489999999994,1.3672605863192162,2512,8.182410423452769,345,1.1237785016286646,20,4,44,35
T020_002,T020_002,94,128.6269999999998,1.36837234042553,887,9.436170212765957,141,1.5,13,3,14,12
T020_003,T020_003,163,179.5429999999999,1.1014907975460115,1209,7.41717791411043,184,1.1288343558282208,2,0,10,14
T020_004,T020_004,636,1112.1570000000022,1.7486745283018903,9114,14.330188679245284,1504,2.3647798742138364,49,77,15,112
T020_005,T020_005,129,118.8089999999998,0.9209999999999985,624,4.837209302325581,76,0.5891472868217055,2,6,2,13
T020_006,T020_006,117,231.7170000000001,1.9804871794871803,1668,14.256410256410257,302,2.5811965811965814,17,21,3,27
T020_007,T020_007,64,103.51099999999988,1.6173593749999982,882,13.78125,184,2.875,12,4,4,16
T020_009,T020_009,59,87.20399999999972,1.47803389830508,612,10.372881355932204,91,1.5423728813559323,3,6,1,6
T020_010,T020_010,231,288.95200000000034,1.2508744588744602,1666,7.212121212121212,187,0.8095238095238095,3,12,8,20
T020_011,T020_011,758,1042.9070000000002,1.3758667546174144,7938,10.472295514511874,1372,1.8100263852242744,60,108,31,172
T020_014,T020_014,341,1039.605,3.0486950146627567,6749,19.791788856304986,1231,3.6099706744868034,64,189,14,104
T020_018,T020_018,141,279.10600000000005,1.9794751773049648,1687,11.964539007092199,279,1.9787234042553192,12,67,32,32
T020_019,T020_019,62,107.35099999999963,1.7314677419354778,523,8.435483870967742,104,1.6774193548387097,5,10,4,5
T020_020,T020_020,488,754.4709999999988,1.5460471311475383,4450,9.118852459016393,602,1.2336065573770492,34,9,0,115
T020_022,T020_022,501,1096.8109999999997,2.189243512974051,7954,15.87624750499002,1413,2.820359281437126,68,190,2,152
T020_032,T020_032,277,650.6540000000009,2.3489314079422416,4523,16.32851985559567,785,2.8339350180505414,57,90,27,75
T020_033,T020_033,231,448.2179999999961,1.9403376623376454,3095,13.398268398268398,513,2.220779220779221,27,11,7,47
T021_000,T021_000,4160,8150.508000000001,1.959256730769231,52292,12.570192307692308,8801,2.115625,501,758,202,1135
T021_001,T021_001,347,597.9950000000013,1.7233285302593697,4198,12.097982708933717,777,2.239193083573487,33,23,11,74
T021_002,T021_002,493,438.9759999999981,0.8904178498985763,2335,4.73630831643002,300,0.6085192697768763,35,19,18,41
T021_003,T021_003,280,453.55799999999994,1.6198499999999998,3518,12.564285714285715,667,2.382142857142857,29,19,4,70
T021_004,T021_004,685,982.9409999999979,1.4349503649635005,5624,8.21021897810219,1012,1.4773722627737227,42,84,19,152
T021_005,T021_005,275,636.8359999999994,2.3157672727272707,4584,16.669090909090908,908,3.3018181818181818,62,10,7,122
T021_006,T021_006,171,202.15600000000097,1.1821988304093625,1476,8.631578947368421,237,1.3859649122807018,11,8,2,25
T021_007,T021_007,653,1631.380999999999,2.498286370597242,12684,19.424196018376723,2586,3.9601837672281777,174,112,32,305
T021_008,T021_008,140,187.50100000000026,1.339292857142859,1168,8.342857142857143,212,1.5142857142857142,27,0,13,43
T021_009,T021_009,200,301.99399999999974,1.5099699999999987,2171,10.855,314,1.57,10,3,15,32
T021_011,T021_011,123,222.47600000000006,1.8087479674796751,1025,8.333333333333334,169,1.3739837398373984,10,4,2,29
T021_012,T021_012,63,66.18899999999994,1.0506190476190467,450,7.142857142857143,80,1.2698412698412698,13,3,1,10
T021_013,T021_013,362,417.77200000000107,1.1540662983425445,2918,8.060773480662984,440,1.2154696132596685,43,24,7,69
T021_014,T021_014,356,528.3959999999995,1.4842584269662908,4335,12.176966292134832,769,2.1601123595505616,59,90,3,114
T022_000,T022_000,2485,4191.932999999998,1.6868945674044258,29974,12.061971830985916,4989,2.007645875251509,194,462,140,438
T022_001,T022_001,713,1027.9679999999987,1.4417503506311342,7041,9.875175315568022,1068,1.4978962131837308,39,22,31,73
T022_002,T022_002,98,135.6699999999999,1.3843877551020398,739,7.540816326530612,80,0.8163265306122449,0,0,4,14
T022_005,T022_005,695,756.4510000000005,1.088418705035972,6122,8.808633093525179,1082,1.5568345323741006,45,94,37,50
T022_006,T022_006,456,725.3300000000006,1.590635964912282,6616,14.508771929824562,1046,2.293859649122807,47,46,12,79
T022_007,T022_007,159,115.74199999999962,0.7279371069182367,551,3.4654088050314464,63,0.39622641509433965,2,0,0,3
T022_008,T022_008,114,137.30599999999916,1.2044385964912208,1217,10.675438596491228,193,1.6929824561403508,12,10,2,9
T022_009,T022_009,149,314.5319999999995,2.110953020134225,1205,8.087248322147651,185,1.2416107382550337,9,2,16,23
T022_011,T022_011,471,760.1010000000005,1.6138025477707016,6369,13.522292993630574,1203,2.554140127388535,89,106,20,79
T022_012,T022_012,325,692.2399999999994,2.129969230769229,4568,14.055384615384616,848,2.609230769230769,50,9,2,79
T023_000,T023_000,3173,4758.355999999998,1.4996394579262522,36548,11.518436810589348,6240,1.9665931295304129,437,665,113,617
T023_001,T023_001,2606,4517.239000000001,1.7333994627782048,28101,10.7831926323868,5338,2.0483499616270144,356,902,102,586
T023_002,T023_002,566,869.086,1.535487632508834,6302,11.134275618374557,1051,1.8568904593639577,69,72,24,140
T023_003,T023_003,255,430.6660000000013,1.688886274509809,2762,10.831372549019608,444,1.7411764705882353,23,19,4,60
T023_005,T023_005,412,485.44500000000323,1.178264563106804,3315,8.04611650485437,574,1.3932038834951457,84,34,11,49
T023_006,T023_006,594,880.4200000000001,1.4821885521885523,7753,13.052188552188552,1196,2.0134680134680134,86,100,11,132
T023_007,T023_007,349,489.570000000003,1.4027793696275157,1827,5.234957020057307,379,1.0859598853868195,31,6,0,30
T023_008,T023_008,238,466.9539999999977,1.9619915966386456,1515,6.3655462184873945,216,0.907563025210084,7,8,3,24
T023_009,T023_009,240,1046.1410000000024,4.358920833333343,6400,26.666666666666668,1244,5.183333333333334,140,276,1,196
T023_010,T023_010,372,868.492,2.3346559139784944,3689,9.916666666666666,538,1.446236559139785,32,129,7,104
T023_011,T023_011,360,823.2350000000004,2.2867638888888897,6074,16.872222222222224,1064,2.9555555555555557,90,115,1,76
T023_012,T023_012,377,725.6649999999996,1.924840848806365,4878,12.938992042440319,925,2.453580901856764,79,209,3,88
T023_013,T023_013,327,441.7410000000003,1.3508899082568817,2849,8.712538226299694,503,1.5382262996941896,42,46,8,74
T023_014,T023_014,131,144.89399999999947,1.106061068702286,1198,9.145038167938932,180,1.3740458015267176,13,14,0,18
T023_015,T023_015,216,403.98099999999977,1.8702824074074063,3676,17.01851851851852,667,3.087962962962963,105,117,3,64
T023_016,T023_016,146,190.7989999999998,1.3068424657534234,1477,10.116438356164384,222,1.5205479452054795,27,6,3,31
T023_017,T023_017,83,79.21700000000027,0.9544216867469912,463,5.578313253012048,74,0.891566265060241,18,0,3,10
T023_018,T023_018,301,473.4639999999991,1.5729700996677711,3677,12.215946843853821,623,2.0697674418604652,46,44,18,45
T023_020,T023_020,272,359.37699999999927,1.3212389705882326,3147,11.569852941176471,455,1.6727941176470589,18,44,21,53
T023_022,T023_022,369,463.3029999999998,1.255563685636856,3706,10.043360433604336,571,1.5474254742547426,29,125,7,85
T024_000,T024_000,1775,2065.5180000000037,1.1636721126760583,15359,8.652957746478874,2351,1.3245070422535212,201,120,62,252
T024_001,T024_001,1031,2262.8620000000037,2.194822502424834,13991,13.570320077594568,2544,2.4675072744907856,173,153,46,314
T024_002,T024_002,2184,2999.2579999999966,1.3732866300366284,21164,9.69047619047619,3633,1.6634615384615385,202,341,193,389
T024_003,T024_003,512,908.6480000000008,1.7747031250000016,7401,14.455078125,1253,2.447265625,24,71,62,87
T024_005,T024_005,263,235.15199999999868,0.8941140684410597,1977,7.517110266159696,276,1.049429657794677,15,7,24,11
T024_006,T024_006,42,53.87500000000004,1.2827380952380962,233,5.5476190476190474,30,0.7142857142857143,6,0,0,6
T024_007,T024_007,205,294.71900000000034,1.437653658536587,1692,8.253658536585366,281,1.3707317073170733,21,14,7,33
T024_008,T024_008,707,1161.4120000000012,1.6427326732673284,9203,13.016973125884016,1577,2.2305516265912306,166,340,20,242
T024_009,T024_009,233,374.99600000000015,1.6094248927038632,2629,11.283261802575108,365,1.5665236051502145,28,32,27,30
T024_010,T024_010,165,155.01500000000067,0.9394848484848526,1214,7.357575757575757,187,1.1333333333333333,11,8,3,24
T024_011,T024_011,51,131.85999999999973,2.585490196078426,963,18.88235294117647,182,3.5686274509803924,10,25,13,7
T024_012,T024_012,527,1087.5360000000019,2.063635673624292,8917,16.920303605313094,1509,2.8633776091081593,59,724,70,266
T024_014,T024_014,41,41.03899999999969,1.0009512195121875,293,7.146341463414634,40,0.975609756097561,4,2,0,2
T024_015,T024_015,246,226.83800000000156,0.9221056910569169,1586,6.4471544715447155,207,0.8414634146341463,36,30,20,24
T024_016,T024_016,283,347.1379999999982,1.2266360424028206,2869,10.137809187279151,458,1.6183745583038869,40,34,5,53
T024_017,T024_017,346,536.0609999999982,1.549309248554908,5052,14.601156069364162,929,2.684971098265896,36,205,8,131
W001_001,W001_001,881,1494.3789999999976,1.6962304199772957,10558,11.98410896708286,1729,1.9625425652667423,112,243,39,208
W001_002,W001_002,16,63.13200000000027,3.9457500000000167,287,17.9375,34,2.125,10,10,0,5
W001_003,W001_003,77,144.3630000000004,1.874844155844161,1037,13.467532467532468,191,2.4805194805194803,20,32,1,18
W001_004,W001_004,105,242.35700000000014,2.308161904761906,2033,19.36190476190476,371,3.533333333333333,70,67,4,31
W001_005,W001_005,1187,3011.922999999996,2.5374245998315046,21808,18.372367312552655,3728,3.140690817186184,180,1405,101,342
W001_007,W001_007,64,169.01000000000002,2.6407812500000003,1384,21.625,241,3.765625,14,26,1,15
W001_009,W001_009,31,61.676999999999964,1.9895806451612892,382,12.32258064516129,78,2.5161290322580645,11,8,2,3
W001_010,W001_010,426,804.2300000000005,1.8878638497652593,5422,12.727699530516432,906,2.1267605633802815,59,289,28,59
W001_011,W001_011,8,27.847999999999956,3.4809999999999945,240,30.0,46,5.75,1,12,0,5
W001_013,W001_013,7,26.647999999999996,3.8068571428571425,240,34.285714285714285,33,4.714285714285714,0,25,0,2
W001_014,W001_014,19,27.445999999999856,1.444526315789466,240,12.631578947368421,35,1.8421052631578947,3,13,1,8
W001_015,W001_015,107,166.43699999999984,1.5554859813084096,1236,11.551401869158878,202,1.8878504672897196,9,25,0,13
W001_016,W001_016,416,1282.412,3.082721153846154,9124,21.932692307692307,1429,3.4350961538461537,128,394,40,270
W001_017,W001_017,278,752.6340000000044,2.707316546762606,5055,18.18345323741007,879,3.161870503597122,64,450,15,151
W001_019,W001_019,1,0.7920000000000016,0.7920000000000016,2,2.0,0,0.0,0,0,0,0
W002_001,W002_001,286,401.78399999999874,1.4048391608391564,2848,9.958041958041958,479,1.6748251748251748,30,16,8,56
W002_002,W002_002,170,224.19600000000034,1.318800000000002,1663,9.782352941176471,276,1.6235294117647059,13,9,8,28
W002_003,W002_003,97,131.86600000000072,1.3594432989690797,479,4.938144329896907,52,0.5360824742268041,10,2,0,6
W002_004,W002_004,128,169.96199999999973,1.327828124999998,1061,8.2890625,138,1.078125,10,33,2,15
W002_005,W002_005,104,150.59300000000164,1.4480096153846311,891,8.567307692307692,156,1.5,24,25,8,14
W002_006,W002_006,285,542.1859999999992,1.902407017543857,4670,16.385964912280702,886,3.1087719298245613,63,96,17,60
W002_007,W002_007,28,38.67400000000035,1.3812142857142982,227,8.107142857142858,42,1.5,2,6,1,2
W002_008,W002_008,138,271.6160000000001,1.9682318840579718,2425,17.57246376811594,461,3.3405797101449277,39,16,6,23
W002_009,W002_009,90,102.96800000000013,1.1440888888888903,711,7.9,89,0.9888888888888889,3,0,0,9
W002_010,W002_010,43,80.89799999999957,1.8813488372092924,634,14.744186046511627,126,2.9302325581395348,2,9,2,9
W002_011,W002_011,196,356.2689999999998,1.8176989795918357,3035,15.48469387755102,563,2.872448979591837,31,118,14,51
W002_012,W002_012,32,29.269000000000744,0.9146562500000233,190,5.9375,25,0.78125,3,0,1,4
W002_013,W002_013,48,55.3119999999994,1.1523333333333208,411,8.5625,73,1.5208333333333333,0,8,2,5
W002_014,W002_014,12,12.407000000000153,1.0339166666666795,66,5.5,10,0.8333333333333334,0,0,0,1
W003_001,W003_001,214,517.4769999999999,2.418116822429906,4252,19.869158878504674,778,3.635514018691589,29,144,6,72
W003_002,W003_002,91,100.46700000000006,1.1040329670329676,660,7.252747252747253,77,0.8461538461538461,2,9,0,5
W003_003,W003_003,46,53.01399999999995,1.1524782608695643,363,7.891304347826087,46,1.0,1,1,2,1
W004_001,W004_001,2200,3758.951000000001,1.7086140909090914,33144,15.065454545454546,6550,2.977272727272727,400,758,121,684
W004_002,W004_002,439,733.1459999999992,1.6700364464692463,3078,7.011389521640091,520,1.184510250569476,25,15,16,66
W004_003,W004_003,551,722.4740000000005,1.3112050816696923,4566,8.286751361161524,709,1.2867513611615244,51,28,15,91
W004_004,W004_004,412,683.9380000000004,1.6600436893203894,3061,7.429611650485437,575,1.395631067961165,10,25,14,42
W004_005,W004_005,581,724.431,1.2468691910499141,3698,6.364888123924269,607,1.044750430292599,27,9,14,70
W004_006,W004_006,607,790.4030000000006,1.302146622734762,4387,7.227347611202636,696,1.1466227347611202,49,63,11,99
W005_001,W005_001,1005,3335.409000000002,3.318814925373136,26757,26.623880597014924,5079,5.053731343283582,96,447,3,648
W005_002,W005_002,140,165.70800000000347,1.1836285714285961,746,5.328571428571428,101,0.7214285714285714,10,2,0,17
W005_003,W005_003,389,626.3000000000003,1.6100257069408748,3496,8.987146529562983,569,1.4627249357326477,58,22,6,59
W005_004,W005_004,132,161.77499999999773,1.2255681818181647,793,6.007575757575758,86,0.6515151515151515,22,0,3,12
W005_005,W005_005,326,386.88999999999737,1.1867791411042865,2091,6.414110429447852,287,0.8803680981595092,8,2,10,26
W005_006,W005_006,246,289.46800000000434,1.1766991869918875,1773,7.2073170731707314,240,0.975609756097561,23,0,7,8
W005_007,W005_007,71,81.81099999999964,1.1522676056337977,531,7.47887323943662,73,1.028169014084507,8,3,2,3
W005_008,W005_008,149,140.7239999999965,0.9444563758389026,741,4.973154362416107,90,0.6040268456375839,6,0,2,4
W005_009,W005_009,246,213.07999999999805,0.8661788617886099,1161,4.719512195121951,128,0.5203252032520326,5,7,3,7
W006_001,W006_001,836,1067.2499999999918,1.2766148325358753,8443,10.099282296650717,1589,1.9007177033492824,104,60,19,124
W006_004,W006_004,762,1042.5590000000038,1.3681876640419999,8180,10.73490813648294,1533,2.0118110236220472,53,15,34,104
W007_003,W007_003,900,1632.7289999999994,1.8141433333333326,11997,13.33,1995,2.216666666666667,146,117,47,273
W007_004,W007_004,924,1579.4210000000046,1.7093300865800916,11192,12.112554112554113,1957,2.117965367965368,215,472,138,291
W007_005,W007_005,1073,1763.6390000000006,1.643652376514446,12885,12.00838769804287,2208,2.0577819198508855,198,633,171,324
W007_006,W007_006,139,177.59199999999916,1.2776402877697781,1027,7.388489208633094,147,1.0575539568345325,6,13,5,30
W007_007,W007_007,1154,1832.427000000001,1.5878916811091863,13654,11.831889081455806,2232,1.9341421143847486,186,174,50,282
W008_001,W008_001,1286,2570.215000000003,1.998611975116643,21149,16.44556765163297,3854,2.9968895800933124,371,377,63,338
W008_002,W008_002,1140,2213.8859999999986,1.9420052631578935,16423,14.406140350877193,2736,2.4,197,292,45,266
W008_003,W008_003,592,822.6920000000011,1.3896824324324344,5007,8.45777027027027,830,1.402027027027027,24,46,6,45
W008_004,W008_004,677,1093.1940000000004,1.6147621861152148,5420,8.005908419497784,908,1.341211225997046,50,71,4,101
W008_005,W008_005,621,1147.2540000000013,1.8474299516908232,6517,10.494363929146537,1046,1.684380032206119,65,52,9,61
W009_001,W009_001,705,946.5110000000032,1.3425687943262457,6559,9.30354609929078,1032,1.4638297872340424,117,52,4,112
W009_002,W009_002,602,879.3349999999984,1.4606893687707616,7666,12.73421926910299,1409,2.340531561461794,46,32,74,160
W009_003,W009_003,525,573.4760000000044,1.0923352380952465,4304,8.198095238095238,725,1.380952380952381,28,34,25,75
W009_004,W009_004,274,351.22100000000023,1.2818284671532856,3604,13.153284671532846,737,2.68978102189781,45,31,14,48
W009_007,W009_007,958,1211.4470000000003,1.264558455114823,8215,8.575156576200417,1196,1.2484342379958246,103,66,44,101
W010_001,W010_001,683,1516.825000000002,2.220827232796489,9959,14.581259150805272,1708,2.500732064421669,137,145,32,188
W010_002,W010_002,820,1414.4609999999989,1.7249524390243889,11780,14.365853658536585,2090,2.548780487804878,143,142,49,176
W011_001,W011_001,158,182.38599999999994,1.1543417721518983,966,6.113924050632911,153,0.9683544303797469,12,6,24,31
